head_x,head_y,head_z,r_controller_x,r_controller_y,r_controller_1_z,l_controller_x,l_controller_y,l_controller_z,waist_x,waist_y,waist_z,r_foot_x,r_foot_y,r_foot_z,l_foot_x,l_foot_y,l_foot_z
-27.420906,160.599747,0.502605,3.318613,81.141273,-6.619151,-54.504784,78.184967,-7.235331,-26.200907,102.751801,-1.670886,-7.700244,60.67049,-19.317211,-25.222292,9.907238,4.567707
-27.528044,160.57309,0.548566,3.289683,81.196381,-6.723687,-54.388805,78.169785,-7.233191,-26.220995,102.755035,-1.684471,-7.756053,60.645241,-19.290312,-25.17749,9.895632,4.553527
-27.633432,160.552368,0.574818,3.276926,81.240799,-6.814644,-54.288761,78.17083,-7.236579,-26.227304,102.746384,-1.697777,-7.81054,60.573357,-19.253983,-25.14563,9.891489,4.539804
-27.73045,160.544403,0.622957,3.249174,81.254745,-6.896111,-54.19305,78.166046,-7.226581,-26.2288,102.744965,-1.710228,-7.918768,60.494778,-19.193291,-25.126513,9.889907,4.543828
-27.826107,160.543106,0.664596,3.238863,81.256256,-6.965759,-54.124107,78.200783,-7.225311,-26.229277,102.72348,-1.718779,-8.012774,60.381626,-19.134666,-25.114178,9.888994,4.545118
-27.907366,160.544083,0.710178,3.23577,81.256958,-7.042927,-54.063534,78.227913,-7.220038,-26.228228,102.720612,-1.74376,-8.141482,60.259903,-19.114874,-25.11759,9.888536,4.546082
-27.997339,160.554794,0.751487,3.248773,81.257141,-7.121306,-53.998875,78.251625,-7.192309,-26.225754,102.720039,-1.762012,-8.274473,60.142899,-19.089088,-25.131689,9.902905,4.547036
-28.069273,160.56572,0.802117,3.290616,81.257111,-7.196416,-53.918468,78.241348,-7.11983,-26.228952,102.719719,-1.785995,-8.412834,60.023117,-19.066856,-25.14119,9.911582,4.548295
-28.142231,160.574768,0.846208,3.34424,81.257149,-7.26854,-53.855682,78.251534,-7.058933,-26.230684,102.719505,-1.79342,-8.506646,59.904747,-19.070137,-25.152071,9.911779,4.550258
-28.198252,160.584732,0.900888,3.394231,81.257576,-7.343425,-53.772968,78.235756,-6.977842,-26.229134,102.721672,-1.822713,-8.582041,59.796387,-19.087824,-25.159687,9.919163,4.558267
-28.245659,160.589417,0.952222,3.44687,81.269867,-7.40324,-53.711304,78.226616,-6.894,-26.230869,102.727165,-1.83706,-8.616587,59.682941,-19.12376,-25.152679,9.916274,4.562794
-28.284845,160.601303,1.003675,3.472541,81.285843,-7.475099,-53.642124,78.176262,-6.780504,-26.228416,102.749115,-1.863028,-8.631411,59.573158,-19.20554,-25.168039,9.910868,4.571716
-28.325151,160.616608,1.054631,3.500208,81.327721,-7.538284,-53.593319,78.144196,-6.67582,-26.226521,102.764153,-1.891672,-8.626862,59.495102,-19.297113,-25.188423,9.928018,4.582665
-28.344435,160.634964,1.109985,3.502805,81.351051,-7.602672,-53.56694,78.082497,-6.55939,-26.229786,102.788322,-1.930364,-8.584896,59.417198,-19.406265,-25.205116,9.926003,4.582316
-28.36228,160.653458,1.156233,3.500306,81.384087,-7.65254,-53.564167,78.043701,-6.468043,-26.218956,102.793243,-1.965137,-8.534547,59.32917,-19.519199,-25.211548,9.924103,4.581903
-28.358232,160.678818,1.205063,3.46956,81.405861,-7.699832,-53.575268,77.992386,-6.368511,-26.191429,102.819397,-1.995673,-8.453336,59.257652,-19.647291,-25.220011,9.922195,4.581429
-28.351448,160.698151,1.251986,3.446729,81.456383,-7.728901,-53.614334,77.963959,-6.297592,-26.19165,102.836548,-2.02361,-8.376016,59.181152,-19.785007,-25.244581,9.936148,4.580896
-28.335197,160.720215,1.291199,3.402963,81.485451,-7.765064,-53.669899,77.925011,-6.216536,-26.163307,102.870354,-2.045675,-8.252553,59.110039,-19.927248,-25.238003,9.940698,4.580306
-28.311884,160.733459,1.325978,3.400137,81.539299,-7.784248,-53.741253,77.910713,-6.177429,-26.144241,102.880486,-2.064357,-8.106557,59.007298,-20.086538,-25.226555,9.936517,4.579662
-28.275663,160.741867,1.360335,3.370419,81.566246,-7.814961,-53.816048,77.885567,-6.142495,-26.114443,102.895744,-2.092145,-7.933335,58.906204,-20.258572,-25.213947,9.915665,4.568096
-28.245459,160.75116,1.392761,3.364328,81.60675,-7.8137,-53.892452,77.877327,-6.137538,-26.080145,102.896797,-2.117008,-7.785674,58.820934,-20.424025,-25.203009,9.90774,4.566232
-28.198254,160.762466,1.41557,3.342036,81.612633,-7.825727,-53.972729,77.874886,-6.135979,-26.020184,102.922752,-2.13134,-7.641129,58.74094,-20.592478,-25.186647,9.904259,4.564513
-28.15204,160.77272,1.421231,3.330165,81.610573,-7.835106,-54.036983,77.872826,-6.146094,-25.969774,102.932503,-2.163447,-7.534577,58.673988,-20.752888,-25.174053,9.901766,4.550418
-28.10104,160.781509,1.424413,3.306518,81.583435,-7.818541,-54.100346,77.871086,-6.160105,-25.922832,102.948578,-2.180329,-7.434903,58.596901,-20.863947,-25.16721,9.900361,4.543314
-28.056093,160.787354,1.425398,3.296204,81.552963,-7.765654,-54.155937,77.869476,-6.186232,-25.871979,102.95166,-2.189005,-7.342764,58.489532,-20.937021,-25.159018,9.900287,4.533344
-27.994209,160.789719,1.419716,3.277679,81.503975,-7.720631,-54.19154,77.868309,-6.197558,-25.829214,102.964264,-2.191012,-7.236945,58.352451,-21.031528,-25.149672,9.901362,4.531708
-27.936974,160.791443,1.397984,3.295517,81.48288,-7.670521,-54.244431,77.87397,-6.248923,-25.780193,102.952972,-2.208822,-7.137172,58.175903,-21.118656,-25.146893,9.903051,4.530743
-27.871264,160.787048,1.384323,3.298237,81.443375,-7.627253,-54.29821,77.887215,-6.305611,-25.734629,102.951042,-2.206148,-7.038102,57.957127,-21.221167,-25.149662,9.904807,4.530165
-27.805889,160.771347,1.36301,3.326895,81.399414,-7.583654,-54.34705,77.903206,-6.38167,-25.66588,102.92337,-2.19338,-6.919119,57.677189,-21.304672,-25.15411,9.891016,4.529692
-27.735018,160.758331,1.335555,3.361656,81.373238,-7.539693,-54.388268,77.937355,-6.460474,-25.606079,102.915092,-2.183289,-6.771903,57.361568,-21.404734,-25.158962,9.888291,4.52904
-27.671625,160.748932,1.285447,3.384452,81.33387,-7.50963,-54.410126,77.970474,-6.543674,-25.543901,102.89785,-2.168067,-6.613827,56.985619,-21.49666,-25.168797,9.897903,4.518435
-27.593746,160.739624,1.24391,3.437345,81.316284,-7.460054,-54.416878,78.014015,-6.637661,-25.479414,102.895699,-2.142776,-6.411608,56.520363,-21.587763,-25.177729,9.898129,4.524596
-27.51193,160.723816,1.192768,3.518287,81.308167,-7.399872,-54.408321,78.042152,-6.717735,-25.404715,102.862274,-2.127374,-6.188874,55.977249,-21.66128,-25.178591,9.898585,4.531851
-27.424995,160.720703,1.150043,3.595833,81.304932,-7.345073,-54.399555,78.086143,-6.814046,-25.333349,102.858559,-2.082589,-5.924366,55.346321,-21.721632,-25.178858,9.900019,4.535629
-27.346199,160.711136,1.090239,3.711084,81.326958,-7.28399,-54.349487,78.11573,-6.880549,-25.265663,102.810928,-2.067803,-5.649231,54.646065,-21.762972,-25.179165,9.90745,4.538351
-27.258104,160.70723,1.037155,3.825194,81.335625,-7.224255,-54.310459,78.176224,-6.96879,-25.219929,102.763672,-2.038504,-5.330904,53.815098,-21.762566,-25.198723,9.912184,4.552777
-27.179565,160.703552,0.973016,3.908942,81.30584,-7.170352,-54.242027,78.219337,-7.0373,-25.148817,102.714371,-2.013539,-4.966993,52.873398,-21.682461,-25.212339,9.916241,4.56056
-27.095087,160.69368,0.902828,4.221611,81.546898,-6.944783,-54.18087,78.289764,-7.129917,-25.068592,102.678139,-1.986981,-4.553139,51.838238,-21.574684,-25.233076,9.919234,4.56459
-27.022039,160.685394,0.835552,4.346674,81.562752,-6.855778,-54.100998,78.350288,-7.211032,-25.005688,102.639091,-1.965601,-4.099969,50.789833,-21.397694,-25.260468,9.939543,4.577429
-26.926197,160.678467,0.775002,4.483445,81.567863,-6.761539,-54.022247,78.431114,-7.293439,-24.911818,102.620163,-1.930956,-3.588297,49.636902,-21.165556,-25.267521,9.954449,4.592614
-26.833771,160.674713,0.71993,4.645435,81.555313,-6.670863,-53.894711,78.500015,-7.339877,-24.825321,102.543297,-1.903255,-3.004771,48.362816,-20.830996,-25.256519,9.945335,4.608627
-26.739985,160.673111,0.659074,4.786017,81.534164,-6.586919,-53.762165,78.562599,-7.3907,-24.728439,102.489128,-1.895608,-2.386679,46.984756,-20.452633,-25.267702,9.930954,4.601206
-26.655888,160.67189,0.591048,4.93613,81.534203,-6.51395,-53.608498,78.614738,-7.422551,-24.640842,102.421944,-1.90708,-1.69492,45.501423,-19.990532,-25.282911,9.950781,4.601151
-26.559174,160.670929,0.53058,5.079308,81.511719,-6.446855,-53.454769,78.685951,-7.463581,-24.546928,102.333069,-1.942354,-0.926269,44.0257,-19.482304,-25.292025,9.946668,4.601308
-26.46562,160.670074,0.476208,5.234711,81.478615,-6.370243,-53.292099,78.733597,-7.484612,-24.461962,102.240868,-1.936772,-0.12744,42.63694,-18.918339,-25.302629,9.944298,4.62332
-26.367361,160.669266,0.419631,5.372633,81.441391,-6.323359,-53.142765,78.79261,-7.505642,-24.368837,102.157204,-1.955549,0.707828,41.261452,-18.351259,-25.312235,9.94241,4.630629
-26.274244,160.683945,0.35104,5.501751,81.417732,-6.283845,-52.982365,78.827469,-7.507012,-24.277407,102.057495,-1.979781,1.641472,39.784088,-17.63715,-25.330984,9.959257,4.635734
-26.163666,160.700485,0.280596,5.630567,81.37085,-6.263475,-52.842274,78.857109,-7.48625,-24.157808,101.999214,-2.006808,2.685115,38.232792,-16.963629,-25.331499,9.969521,4.640677
-26.054476,160.701385,0.204321,5.778358,81.322105,-6.261866,-52.71199,78.893532,-7.471683,-24.057386,101.920837,-2.045853,3.733839,36.609375,-16.228998,-25.330963,9.970304,4.6461
-25.936567,160.695114,0.134257,5.900531,81.257622,-6.285007,-52.596764,78.927811,-7.437286,-23.947582,101.867363,-2.091858,4.778719,35.027546,-15.496504,-25.329727,9.969858,4.654406
-25.808786,160.680008,0.063337,6.042297,81.207352,-6.34009,-52.464344,78.942726,-7.395298,-23.808506,101.785919,-2.147469,5.775156,33.50692,-14.759995,-25.328136,9.969492,4.656654
-25.670774,160.678787,-0.010014,6.188858,81.15905,-6.422134,-52.316143,78.944962,-7.339103,-23.642384,101.709755,-2.234875,6.759188,32.157032,-14.056771,-25.326544,9.975485,4.658566
-25.518375,160.677734,-0.106616,6.347313,81.123108,-6.537279,-52.179298,78.946548,-7.262971,-23.4576,101.619202,-2.324409,7.769525,30.706156,-13.271913,-25.325298,9.981925,4.660569
-25.357822,160.676773,-0.19939,6.511811,81.102516,-6.66977,-52.024265,78.923134,-7.153837,-23.252375,101.544746,-2.410013,8.737803,29.289083,-12.570446,-25.335861,9.974195,4.673302
-25.185778,160.675888,-0.311333,6.677054,81.084396,-6.841126,-51.863201,78.905914,-7.029982,-23.042454,101.444267,-2.511051,9.65077,27.826811,-11.849061,-25.330603,9.974401,4.673138
-24.981554,160.682022,-0.409769,6.851363,81.097061,-7.034037,-51.686989,78.875519,-6.890844,-22.82725,101.357117,-2.621914,10.502931,26.445566,-11.163791,-25.321383,9.974942,4.67312
-24.784595,160.695221,-0.528394,7.020481,81.11306,-7.280202,-51.498924,78.850082,-6.748265,-22.581104,101.257736,-2.747476,11.247704,25.114054,-10.504875,-25.319551,9.978764,4.656687
-24.545975,160.712128,-0.634918,7.19084,81.142166,-7.569537,-51.29491,78.815178,-6.593708,-22.302826,101.182533,-2.879075,11.88321,23.900557,-9.860977,-25.318254,10.003344,4.658606
-24.306366,160.741928,-0.778955,7.373892,81.198112,-7.892567,-51.078705,78.784866,-6.439316,-22.015829,101.132408,-3.029343,12.475241,22.670227,-9.207672,-25.316685,10.019897,4.660505
-24.029783,160.764801,-0.915425,7.56354,81.266617,-8.250645,-50.846405,78.745117,-6.277094,-21.743742,101.09314,-3.142426,13.064644,21.45631,-8.61503,-25.328531,10.026432,4.660848
-23.725927,160.7789,-1.056136,7.75973,81.343559,-8.623897,-50.594288,78.694107,-6.113976,-21.445101,101.059464,-3.274905,13.596911,20.297976,-8.043016,-25.309513,9.99641,4.678856
-23.391529,160.791138,-1.187535,7.967573,81.446083,-9.024401,-50.321846,78.6408,-5.950066,-21.139734,101.033661,-3.401466,14.033755,19.213682,-7.512019,-25.296711,9.988061,4.675206
-23.030031,160.794861,-1.317845,8.184984,81.552841,-9.443156,-50.015446,78.578377,-5.792233,-20.830311,100.982231,-3.540143,14.351535,18.217054,-6.965717,-25.26408,9.957945,4.66992
-22.641787,160.798691,-1.448268,8.418863,81.680984,-9.878345,-49.661072,78.490662,-5.629104,-20.44636,100.909508,-3.709416,14.585939,17.296059,-6.493811,-25.258661,9.946148,4.661031
-22.226887,160.807877,-1.593785,8.67436,81.822609,-10.331049,-49.31601,78.46199,-5.531582,-20.019474,100.839966,-3.851394,14.690606,16.416405,-5.981702,-25.255816,9.953758,4.652354
-21.775305,160.828781,-1.742897,8.951169,81.967209,-10.781965,-48.910114,78.401299,-5.428002,-19.528961,100.780617,-4.007424,14.745185,15.57688,-5.507831,-25.235332,9.965177,4.648236
-21.285479,160.83313,-1.895845,9.25803,82.083557,-11.210176,-48.48555,78.309258,-5.256156,-19.016298,100.760628,-4.154438,14.694718,14.796781,-5.027848,-25.207912,9.952252,4.633427
-20.773741,160.836472,-2.039507,9.573384,82.205162,-11.640217,-48.042294,78.242432,-5.215628,-18.485199,100.747795,-4.291646,14.554002,14.146824,-4.602594,-25.198437,9.949217,4.628906
-20.244143,160.83931,-2.19643,9.884117,82.318092,-12.047397,-47.621326,78.240387,-5.200184,-17.940023,100.743309,-4.433134,14.319799,13.596549,-4.16838,-25.17664,9.940888,4.636841
-19.677692,160.837326,-2.348534,10.222679,82.415642,-12.412919,-47.140148,78.198891,-5.226667,-17.347027,100.729691,-4.577773,14.107064,13.019212,-3.773094,-25.170513,9.930817,4.631139
-19.073689,160.820969,-2.502487,10.576928,82.488365,-12.764338,-46.627361,78.143303,-5.258757,-16.763052,100.6689,-4.737882,13.930559,12.459515,-3.304865,-25.159994,9.929805,4.629803
-18.440697,160.806732,-2.652925,10.922133,82.522072,-13.111487,-46.085278,78.117737,-5.363217,-16.085033,100.628426,-4.883583,13.852259,11.878134,-2.900891,-25.135328,9.929881,4.628709
-17.78409,160.785812,-2.817679,11.29441,82.550705,-13.427156,-45.539291,78.108101,-5.522933,-15.438149,100.558929,-5.0444,13.756521,11.379237,-2.477251,-25.124815,9.936265,4.6278
-17.09264,160.753265,-2.96839,11.689704,82.554932,-13.720514,-44.964634,78.091949,-5.712652,-14.752609,100.467064,-5.198297,13.661313,11.271559,-2.22599,-25.110821,9.936142,4.627016
-16.364668,160.712982,-3.124472,12.122234,82.531334,-13.984551,-44.377415,78.08918,-5.933702,-14.075235,100.424377,-5.363887,13.59269,10.986971,-1.917092,-25.090208,9.93114,4.626298
-15.611621,160.669815,-3.278297,12.579982,82.487389,-14.222824,-43.772945,78.088837,-6.19016,-13.347517,100.327888,-5.518604,13.488894,10.871319,-1.690937,-25.072834,9.914148,4.625591
-14.808242,160.623535,-3.4417,13.080683,82.408447,-14.43062,-43.140503,78.097733,-6.474372,-12.651193,100.281158,-5.690103,13.482682,10.768937,-1.423955,-25.043497,9.902437,4.624834
-14.003495,160.575439,-3.585586,13.590542,82.317436,-14.59899,-42.505573,78.128975,-6.765679,-11.907169,100.203461,-5.824909,13.5194,10.706124,-1.211109,-25.033268,9.899389,4.62397
-13.159576,160.524948,-3.743828,14.158113,82.196388,-14.755772,-41.840553,78.184525,-7.089052,-11.241616,100.195122,-6.005298,13.572598,10.665783,-0.987273,-25.012154,9.92766,4.612362
-12.308031,160.465561,-3.873004,14.7543,82.064774,-14.873159,-41.150028,78.269989,-7.422887,-10.497661,100.121727,-6.141028,13.656394,10.629497,-0.787848,-24.989714,9.933689,4.603487
-11.444317,160.413986,-4.001338,15.408401,81.905655,-14.982252,-40.441582,78.372559,-7.776574,-9.806067,100.095421,-6.278867,13.676489,10.623489,-0.645249,-24.977457,9.949277,4.619767
-10.575347,160.387207,-4.109054,16.101192,81.738022,-15.054553,-39.73893,78.515511,-8.127796,-9.074084,100.058136,-6.398533,13.702707,10.642334,-0.537096,-24.958647,9.969434,4.616661
-9.695706,160.38446,-4.240994,16.823864,81.554222,-15.121114,-38.98959,78.662628,-8.478914,-8.392662,100.121635,-6.534707,13.730804,10.629502,-0.457955,-24.934864,10.001956,4.606185
-8.839996,160.402985,-4.35906,17.542616,81.347084,-15.126698,-38.252487,78.831367,-8.774876,-7.702836,100.072609,-6.642527,13.786356,10.642867,-0.391524,-24.906984,10.024334,4.585297
-7.996686,160.443222,-4.484632,18.25071,81.141602,-15.111701,-37.498409,79.006821,-9.053651,-7.163291,100.136803,-6.800021,13.815361,10.66499,-0.345653,-24.898046,10.08387,4.5654
-7.193606,160.486633,-4.582296,18.936216,80.931465,-15.017855,-36.758575,79.179916,-9.263549,-6.655963,100.17807,-6.939896,13.857835,10.669894,-0.301609,-24.875401,10.126667,4.560591
-6.397232,160.53273,-4.677543,19.621902,80.710152,-14.891088,-36.018467,79.276199,-9.420287,-6.156422,100.208458,-7.034458,13.880431,10.667183,-0.261009,-24.837498,10.149979,4.556512
-5.654118,160.595474,-4.761131,20.261229,80.516876,-14.733941,-35.378922,79.308441,-9.486268,-5.550294,100.102669,-7.014173,13.893561,10.642891,-0.25247,-24.814032,10.171364,4.540526
-4.955648,160.678528,-4.878338,20.887838,80.345284,-14.601958,-34.781792,79.296242,-9.517261,-5.272845,100.2033,-7.192443,13.866409,10.675332,-0.268891,-24.805401,10.241799,4.500585
-4.291921,160.757721,-4.966872,21.500372,80.183739,-14.419926,-34.195461,79.223747,-9.443323,-4.826311,100.146957,-7.195649,13.859177,10.677817,-0.268748,-24.767982,10.299553,4.481957
-3.647137,160.819901,-5.070409,22.133898,79.985809,-14.231639,-33.567879,79.16687,-9.36649,-4.51044,100.189453,-7.250591,13.85692,10.659006,-0.26822,-24.721521,10.306826,4.475626
-3.081707,160.876251,-5.171747,22.708281,79.796585,-14.027295,-32.904163,79.101021,-9.222428,-4.064056,100.096252,-7.169958,13.837904,10.622407,-0.283619,-24.710007,10.325601,4.456366
-2.572354,160.94043,-5.303024,23.230652,79.602425,-13.816956,-32.293163,79.056396,-9.068921,-3.898808,100.205513,-7.281091,13.789043,10.664837,-0.296662,-24.720573,10.391708,4.402487
-2.111701,160.959137,-5.398365,23.708797,79.389488,-13.565678,-31.662638,79.060272,-8.892301,-3.503891,100.083008,-7.148144,13.763738,10.646456,-0.301833,-24.72113,10.414348,4.377031
-1.666831,160.951324,-5.490796,24.188776,79.14209,-13.306145,-31.092388,79.009583,-8.663749,-3.410081,100.160912,-7.260394,13.782907,10.642388,-0.287921,-24.690298,10.403491,4.38951
-1.293265,160.93576,-5.571254,24.583727,78.905304,-13.039148,-30.621059,78.955544,-8.402966,-3.094269,100.02697,-7.141539,13.773295,10.643459,-0.278492,-24.678787,10.427247,4.393655
-0.969691,160.91217,-5.652004,24.950352,78.695595,-12.813334,-30.268688,78.930168,-8.144366,-3.057501,100.126587,-7.242201,13.724147,10.682788,-0.288688,-24.68482,10.450889,4.397551
-0.692575,160.872971,-5.717003,25.277977,78.468491,-12.579424,-30.02298,78.877571,-7.876831,-2.8206,99.978416,-7.129422,13.687641,10.685434,-0.286714,-24.701046,10.437516,4.402037
-0.429051,160.819931,-5.763793,25.61191,78.220001,-12.357656,-29.791979,78.81263,-7.603709,-2.791644,99.987907,-7.190817,13.687625,10.668596,-0.270348,-24.687763,10.397936,4.433159
-0.227923,160.77388,-5.80313,25.859224,78.008705,-12.150033,-29.666822,78.772522,-7.341248,-2.49037,99.735939,-6.988272,13.638746,10.659666,-0.262021,-24.711996,10.386796,4.463602
-0.085125,160.743134,-5.859949,26.066877,77.837021,-12.000845,-29.577597,78.726433,-7.10776,-2.583837,99.823578,-7.114459,13.589098,10.698674,-0.27727,-24.746756,10.402598,4.485078
0.037795,160.701675,-5.90391,26.264994,77.679489,-11.870598,-29.537098,78.633202,-6.87926,-2.292975,99.549377,-6.901873,13.542191,10.706663,-0.267424,-24.771469,10.389659,4.522039
0.150953,160.651154,-5.937143,26.477249,77.51487,-11.770196,-29.50691,78.480186,-6.642947,-2.396476,99.613289,-7.018901,13.550396,10.69332,-0.264229,-24.776146,10.347825,4.57413
0.214293,160.612885,-5.978505,26.619915,77.42308,-11.726438,-29.527554,78.326874,-6.420748,-2.154966,99.380852,-6.832171,13.506651,10.688375,-0.242674,-24.819012,10.329175,4.619982
0.229695,160.58609,-6.0331,26.698622,77.387833,-11.728648,-29.557487,78.187271,-6.234477,-2.245954,99.428619,-6.920422,13.442787,10.76216,-0.294383,-24.895317,10.352134,4.644191
0.242268,160.558807,-6.086832,26.786346,77.377609,-11.755313,-29.569475,78.053528,-6.072138,-2.024291,99.20681,-6.706822,13.380195,10.782644,-0.273896,-24.94906,10.343879,4.6787
0.247841,160.531067,-6.138444,26.878277,77.377823,-11.802588,-29.563961,77.912857,-5.943196,-2.091308,99.222404,-6.764889,13.387224,10.779628,-0.278361,-24.976179,10.314093,4.704525
0.239734,160.506638,-6.206976,26.922287,77.43084,-11.892393,-29.524929,77.81263,-5.85715,-1.930666,98.923164,-6.616639,13.335893,10.790045,-0.26447,-25.028526,10.296347,4.719956
0.213756,160.492874,-6.268776,26.932135,77.510193,-11.981757,-29.525023,77.715096,-5.783656,-1.907436,98.811745,-6.603157,13.288437,10.824228,-0.252791,-25.083229,10.307799,4.742537
0.2036,160.480225,-6.342531,26.920147,77.612862,-12.116205,-29.45286,77.620209,-5.741476,-1.657015,98.558922,-6.398723,13.253777,10.85141,-0.240534,-25.122669,10.291656,4.755542
0.202593,160.465286,-6.407279,26.904331,77.704262,-12.226191,-29.414145,77.528755,-5.717157,-1.584748,98.467812,-6.363856,13.243638,10.860312,-0.202114,-25.150839,10.281755,4.776187
0.210309,160.455154,-6.476126,26.839571,77.82814,-12.371953,-29.379154,77.467667,-5.746159,-1.303978,98.225746,-6.143544,13.212226,10.887198,-0.177785,-25.184278,10.263641,4.787822
0.228587,160.44342,-6.547004,26.742975,77.938988,-12.50714,-29.335323,77.427277,-5.8039,-1.148982,98.164574,-6.072291,13.168279,10.900946,-0.148039,-25.224228,10.244401,4.799206
0.265124,160.420563,-6.62596,26.641356,78.035164,-12.657434,-29.268217,77.403877,-5.902493,-0.849998,97.974434,-5.890722,13.143062,10.922051,-0.137371,-25.257246,10.22508,4.797293
0.343022,160.379974,-6.694306,26.533888,78.105652,-12.794954,-29.192266,77.370773,-6.008884,-0.670144,97.9571,-5.847988,13.107989,10.936321,-0.132341,-25.272303,10.196673,4.794244
0.431606,160.330856,-6.757659,26.401508,78.157372,-12.927712,-29.091841,77.341408,-6.13109,-0.437954,97.884865,-5.765553,13.086271,10.950189,-0.127193,-25.286264,10.174864,4.787204
0.553349,160.271484,-6.813512,26.261938,78.188347,-13.055417,-28.99604,77.31723,-6.270572,-0.193067,97.819283,-5.733181,13.040043,10.950658,-0.12489,-25.304598,10.166055,4.764421
0.699171,160.200912,-6.854562,26.111977,78.189171,-13.149098,-28.912912,77.339333,-6.468197,0.135566,97.689804,-5.629199,13.006726,10.951119,-0.123066,-25.325766,10.144728,4.749706
0.889941,160.129929,-6.897873,25.992702,78.186806,-13.256064,-28.821779,77.392754,-6.697622,0.308298,97.715492,-5.679773,12.97373,10.951153,-0.121315,-25.32794,10.132291,4.724797
1.103042,160.052887,-6.935061,25.889338,78.169029,-13.342487,-28.754992,77.433472,-6.935349,0.667889,97.613121,-5.621685,12.959558,10.949267,-0.139617,-25.329678,10.10838,4.689079
1.362431,159.978333,-6.957458,25.846746,78.145905,-13.441433,-28.693363,77.500122,-7.192031,0.971458,97.765427,-5.63887,12.936531,10.938752,-0.15095,-25.31781,10.07562,4.64813
1.650102,159.914368,-6.976565,25.856211,78.117905,-13.528563,-28.655399,77.579628,-7.44681,1.23679,97.62059,-5.692881,12.919391,10.924722,-0.170812,-25.312149,10.051011,4.597976
1.973984,159.865768,-6.995903,25.930229,78.092377,-13.626616,-28.582087,77.68087,-7.714075,1.630469,97.550682,-5.683078,12.892407,10.911255,-0.188121,-25.30871,10.034658,4.541303
2.323955,159.814499,-6.999916,26.054085,78.06398,-13.717899,-28.517641,77.809143,-7.97666,2.118706,97.433136,-5.635016,12.889088,10.886756,-0.209619,-25.305922,10.009102,4.464856
2.714222,159.775223,-6.993035,26.222731,78.024071,-13.793436,-28.42144,77.956833,-8.239532,2.495348,97.579353,-5.696482,12.886037,10.859758,-0.217624,-25.303274,9.988589,4.40526
3.130437,159.75737,-6.973248,26.411964,77.997246,-13.854732,-28.307705,78.148491,-8.475903,2.977626,97.530838,-5.667589,12.894311,10.835711,-0.2289,-25.300695,9.98667,4.320184
3.567653,159.7556,-6.965838,26.624981,77.969971,-13.916979,-28.18815,78.345108,-8.712338,3.352139,97.580154,-5.739914,12.908986,10.800169,-0.238302,-25.299871,9.998335,4.206438
4.024949,159.761765,-6.952972,26.856432,77.949211,-13.95347,-28.051922,78.556488,-8.900827,3.770669,97.611954,-5.751513,12.928984,10.77864,-0.242993,-25.303112,10.022605,4.069418
4.50175,159.798111,-6.950449,27.126184,77.923523,-13.98385,-27.910305,78.759384,-9.055571,4.224602,97.641975,-5.730873,12.947913,10.745317,-0.245999,-25.308668,10.066458,3.883829
4.987836,159.854599,-6.949543,27.411787,77.909477,-13.983509,-27.76758,78.973671,-9.174821,4.85529,97.553032,-5.534947,12.971966,10.727306,-0.248774,-25.320982,10.130989,3.645417
5.484753,159.932678,-6.951639,27.712252,77.904869,-13.972057,-27.62207,79.213974,-9.258379,5.063762,97.743614,-5.624792,12.990577,10.70413,-0.25084,-25.34124,10.226722,3.342217
5.976926,160.014572,-6.958828,28.020563,77.87999,-13.952111,-27.488739,79.464317,-9.29687,5.653983,97.679016,-5.388041,13.03046,10.694158,-0.251465,-25.333521,10.355903,2.973851
6.464402,160.10405,-6.967815,28.368654,77.888153,-13.912658,-27.350845,79.735222,-9.308081,5.794118,97.77108,-5.409515,13.060394,10.680326,-0.238679,-25.2281,10.514331,2.511294
6.941381,160.182648,-6.969132,28.717764,77.906189,-13.890633,-27.216591,80.007401,-9.282804,6.041696,97.8535,-5.289248,13.089277,10.666145,-0.246712,-25.053843,10.823833,1.958717
7.410817,160.253143,-6.970108,29.113207,77.94017,-13.872643,-27.088448,80.26535,-9.23,6.359538,97.857597,-5.081534,13.126506,10.644312,-0.247343,-24.749899,11.399561,1.354884
7.860534,160.30986,-6.970811,29.492243,77.974419,-13.869658,-26.977983,80.505318,-9.135254,6.678531,97.858047,-4.851454,13.153606,10.63674,-0.248841,-24.476221,12.385868,0.759319
8.291752,160.37709,-6.971315,29.86375,78.013283,-13.869388,-26.894117,80.731522,-9.032512,6.780988,98.149467,-4.771319,13.178193,10.633685,-0.267706,-24.138474,13.663855,0.233438
8.696834,160.439697,-6.971688,30.23101,78.040154,-13.87298,-26.812918,80.918427,-8.882112,6.980683,98.254494,-4.621607,13.179229,10.626435,-0.280942,-23.830931,15.01083,-0.343761
9.093124,160.506851,-6.972003,30.59581,78.038284,-13.848284,-26.735048,81.078758,-8.701757,7.100813,98.475845,-4.583991,13.174981,10.597952,-0.302754,-23.219601,16.415234,-0.880415
9.451497,160.565613,-6.97233,30.930815,78.030884,-13.800709,-26.678068,81.215866,-8.484731,7.226565,98.663055,-4.535261,13.106331,10.57855,-0.318718,-22.485849,17.972776,-1.471349
